iter	CrossEntropy
6384	0.1524550483
6385	0.1524314039
6386	0.1524100683
6387	0.1523814524
6388	0.1523566281
6389	0.1523353592
6390	0.152320794
6391	0.1523039153
6392	0.1522824109
6393	0.1522633588
6394	0.1522372936
6395	0.1522168714
6396	0.1521948895
6397	0.1521728892
6398	0.1521524496
6399	0.1521288775
6400	0.1521147456
6401	0.1520869205
6402	0.1520695995
6403	0.1520449248
6404	0.1520013702
6405	0.1519797237
6406	0.1519612762
6407	0.151936545
6408	0.1519193049
6409	0.1518985311
6410	0.1518705565
6411	0.1518445891
6412	0.1518202897
6413	0.1518000814
6414	0.1517785113
6415	0.1517669214
6416	0.1517493069
6417	0.1517360562
6418	0.1517067798
6419	0.1516870598
6420	0.1516687787
6421	0.1516473463
6422	0.1516236662
6423	0.15160111
6424	0.1515818281
6425	0.1515634982
6426	0.1515347483
6427	0.151513412
6428	0.1514872821
6429	0.1514598162
6430	0.1514439151
6431	0.1514277948
6432	0.1514045849
6433	0.1513764091
6434	0.1513592116
6435	0.1513369886
6436	0.1513224466
6437	0.1512938364
6438	0.1512697772
6439	0.1512462732
6440	0.1512341656
6441	0.1512078491
6442	0.1511836206
6443	0.1511496572
6444	0.1511242911
6445	0.151103747
6446	0.1510740919
6447	0.151057346
6448	0.1510344756
6449	0.1510103584
6450	0.1509822542
6451	0.1509612788
6452	0.1509351323
6453	0.1509120992
6454	0.1508913404
6455	0.15085611
6456	0.1508418067
6457	0.1508180465
6458	0.1508162264
6459	0.1507839288
6460	0.1507699053
6461	0.1507459374
6462	0.1507296837
6463	0.150711551
6464	0.1506924265
6465	0.1506729993
6466	0.1506428045
6467	0.150616726
6468	0.1505981741
6469	0.1505795489
6470	0.1505605366
6471	0.1505396795
6472	0.1505211492
6473	0.1505045828
6474	0.1504841361
6475	0.1504632558
6476	0.1504428358
6477	0.1504170539
6478	0.1503905207
6479	0.1503739816
6480	0.150347009
6481	0.1503230588
6482	0.1502984594
6483	0.1502791428
6484	0.1502592453
6485	0.1502322437
6486	0.150208624
6487	0.1501841635
6488	0.1501596433
6489	0.1501355529
6490	0.150121733
6491	0.1501072555
6492	0.1500785562
6493	0.1500599378
6494	0.1500459705
6495	0.1500227802
6496	0.1500095055
6497	0.1499973133
6498	0.1499703629
6499	0.1499456762
6500	0.1499312174
6501	0.1499127493
6502	0.1498908851
6503	0.1498773187
6504	0.1498434272
6505	0.1498151251
6506	0.1497874707
6507	0.149765674
6508	0.149750241
6509	0.1497166573
6510	0.1496951047
6511	0.1496740743
6512	0.1496500546
6513	0.1496122856
6514	0.1495839382
6515	0.1495670099
6516	0.149541495
6517	0.1495297581
6518	0.1495087558
6519	0.1494910802
6520	0.1494708993
6521	0.1494507429
6522	0.1494380137
6523	0.1494163679
6524	0.1493868189
6525	0.1493694858
6526	0.1493523776
6527	0.1493363211
6528	0.1493118272
6529	0.1492904356
6530	0.1492689666
6531	0.1492466583
6532	0.1492261918
6533	0.1492046468
6534	0.1491825131
6535	0.1491703016
6536	0.1491440517
6537	0.1491082233
6538	0.1490805165
6539	0.1490524608
6540	0.149030418
6541	0.1490038546
6542	0.1489839702
6543	0.1489694619
6544	0.1489369338
6545	0.1489130178
6546	0.1489115751
6547	0.1488853126
6548	0.1488567797
6549	0.1488311521
6550	0.1488123939
6551	0.1487856364
6552	0.148757714
6553	0.1487334885
6554	0.1487063471
6555	0.1486864193
6556	0.1486661128
6557	0.1486541701
6558	0.1486229924
6559	0.1485962598
6560	0.1485764178
6561	0.1485465214
6562	0.1485231771
6563	0.1484966611
6564	0.1484777646
6565	0.1484649104
6566	0.148446578
6567	0.1484264346
6568	0.1484050345
6569	0.1483898565
6570	0.1483612663
6571	0.1483368354
6572	0.1483184871
6573	0.1482882682
6574	0.1482624936
6575	0.1482486706
6576	0.1482271538
6577	0.1482012951
6578	0.1481785841
6579	0.1481548017
6580	0.1481216546
6581	0.1481013945
6582	0.1480758805
6583	0.1480522557
6584	0.1480304703
6585	0.1480101549
6586	0.1479882754
6587	0.1479664121
6588	0.1479392757
6589	0.1479151042
6590	0.147892533
6591	0.1478749799
6592	0.147854243
6593	0.1478296944
6594	0.1478076573
6595	0.1477869881
6596	0.1477689574
6597	0.1477389308
6598	0.147727611
6599	0.1477024014
6600	0.1476666539
6601	0.1476449521
6602	0.1476249501
6603	0.1476012405
6604	0.1475735494
6605	0.1475610974
6606	0.1475390379
6607	0.1475223855
6608	0.147501139
6609	0.1474861591
6610	0.1474684842
6611	0.1474447446
6612	0.1474126932
6613	0.1473872078
6614	0.1473693574
6615	0.1473510614
6616	0.1473298997
6617	0.147311291
6618	0.1472805051
6619	0.1472537813
6620	0.1472348321
6621	0.1472110357
6622	0.1471839784
6623	0.1471630376
6624	0.1471413347
6625	0.1471189038
6626	0.1470956609
6627	0.147068203
6628	0.1470490517
6629	0.1470324161
6630	0.1470086599
6631	0.1469871842
6632	0.1469661836
6633	0.1469380719
6634	0.146914116
6635	0.1468982896
6636	0.1468777755
6637	0.1468590407
6638	0.1468430018
6639	0.1468202066
6640	0.1467867839
6641	0.1467617966
6642	0.146744801
6643	0.1467232904
6644	0.1467047592
6645	0.1466827855
6646	0.1466668393
6647	0.1466379901
6648	0.1466075642
6649	0.1465897603
6650	0.1465623139
6651	0.1465390128
6652	0.1465249579
6653	0.1464987049
6654	0.1464751768
6655	0.1464622101
6656	0.1464488241
6657	0.1464266464
6658	0.1464077623
6659	0.1463904192
6660	0.1463632061
6661	0.1463382824
6662	0.1463165273
6663	0.1463018472
6664	0.1462780139
6665	0.1462632784
6666	0.1462464269
6667	0.1462252633
6668	0.1462009089
6669	0.1461863647
6670	0.1461608766
6671	0.1461406734
6672	0.1461117693
6673	0.1460905951
6674	0.1460651378
6675	0.1460211333
6676	0.1459961493
6677	0.1459781181
6678	0.1459589022
6679	0.145936808
6680	0.1459176073
6681	0.1458956632
6682	0.1458750711
6683	0.1458551141
6684	0.1458304418
6685	0.1458061512
6686	0.1457807748
6687	0.1457678672
6688	0.1457414167
6689	0.1457203501
6690	0.1456984278
6691	0.1456810295
6692	0.1456593129
6693	0.1456419892
6694	0.1456143437
6695	0.1456006343
6696	0.1455589633
6697	0.1455399818
6698	0.1455198433
6699	0.1454995877
6700	0.1454786769
6701	0.1454596407
6702	0.1454497724
6703	0.1454362455
6704	0.1454212043
6705	0.1454023193
6706	0.1453796751
6707	0.1453639766
6708	0.1453506682
6709	0.1453327715
6710	0.1453103245
6711	0.1452929487
6712	0.1452643629
6713	0.1452404967
6714	0.145222336
6715	0.1451989855
6716	0.1451820244
6717	0.1451580337
6718	0.1451435386
6719	0.1451329293
6720	0.1451182857
6721	0.1451026942
6722	0.145084139
6723	0.1450671521
6724	0.1450458541
6725	0.1450329588
6726	0.1450113962
6727	0.1449855315
6728	0.1449586424
6729	0.1449429821
6730	0.1449318179
6731	0.144907189
6732	0.1448892354
6733	0.1448613332
6734	0.1448365478
6735	0.1448113525
6736	0.1447934409
6737	0.1447732728
6738	0.1447491195
6739	0.1447284253
6740	0.1447105143
6741	0.1446896301
6742	0.1446667403
6743	0.1446463547
6744	0.1446238935
6745	0.1446016445
6746	0.144581848
6747	0.144558735
6748	0.1445414215
6749	0.1445273713
6750	0.1445008311
6751	0.1444727411
6752	0.1444474582
6753	0.1444321947
6754	0.1444099093
6755	0.1443865363
6756	0.1443629231
6757	0.1443377394
6758	0.1443143921
6759	0.1442910617
6760	0.14425937
6761	0.1442329455
6762	0.1442090756
6763	0.1441830046
6764	0.1441548845
6765	0.1441383219
6766	0.1441223147
6767	0.1441113379
6768	0.1440954707
6769	0.1440763483
6770	0.1440512979
6771	0.1440347657
6772	0.1440148558
6773	0.143996689
6774	0.1439680835
6775	0.143940538
6776	0.143918888
6777	0.1439009789
6778	0.1438856768
6779	0.1438599235
6780	0.1438363334
6781	0.1438127079
6782	0.1437945726
6783	0.1437722529
6784	0.1437494822
6785	0.1437345896
6786	0.1437131
6787	0.1436930073
6788	0.1436767996
6789	0.1436507693
6790	0.1436264909
6791	0.1435988889
6792	0.1435739172
6793	0.1435541103
6794	0.1435422319
6795	0.1435092206
6796	0.1434820761
6797	0.1434625319
6798	0.1434527057
6799	0.1434249385
6800	0.1434026471
6801	0.1433830517
6802	0.1433591885
6803	0.1433400277
6804	0.1433303177
6805	0.1433134098
6806	0.1432772322
6807	0.1432622552
6808	0.1432436805
6809	0.1432202344
6810	0.1431937492
6811	0.1431730829
6812	0.1431582837
6813	0.1431348371
6814	0.143111388
6815	0.1430737572
6816	0.1430539374
6817	0.1430343845
6818	0.1430149831
6819	0.1429926421
6820	0.1429739623
6821	0.1429583828
6822	0.1429375573
6823	0.1429173239
6824	0.142900117
6825	0.1428731856
6826	0.1428507978
6827	0.1428273954
6828	0.1428058026
6829	0.1427771822
6830	0.1427669118
6831	0.1427471171
6832	0.1427329569
6833	0.1427107708
6834	0.142691728
6835	0.142668501
6836	0.1426519713
6837	0.1426258416
6838	0.1426064219
6839	0.1425738714
6840	0.1425512956
6841	0.142524017
6842	0.1425012085
6843	0.1424732054
6844	0.142445067
6845	0.1424276881
6846	0.142409048
6847	0.1423731009
6848	0.1423533441
6849	0.1423300918
6850	0.1423149528
6851	0.1422875073
6852	0.1422598926
6853	0.1422341045
6854	0.1422112523
6855	0.1421945883
6856	0.1421688982
6857	0.1421408157
6858	0.1421202806
6859	0.1421088882
6860	0.1420923966
6861	0.1420799406
6862	0.1420616867
6863	0.1420404027
6864	0.1420302127
6865	0.1420168114
6866	0.1419966921
6867	0.1419775612
6868	0.1419554108
6869	0.1419394254
6870	0.1419136319
6871	0.1418944377
6872	0.141865682
6873	0.141843152
6874	0.1418241713
6875	0.1418047586
6876	0.1417825486
6877	0.1417639012
6878	0.1417383578
6879	0.1417134579
6880	0.1416940338
6881	0.1416673554
6882	0.1416434699
6883	0.1416132077
6884	0.1415856649
6885	0.1415669968
6886	0.141545979
6887	0.141525699
6888	0.1414928145
6889	0.1414729649
6890	0.1414518371
6891	0.1414320051
6892	0.1414106115
6893	0.1413890021
6894	0.1413636159
6895	0.1413431284
6896	0.1413217232
6897	0.1413085191
6898	0.141281042
6899	0.141256145
6900	0.1412345329
6901	0.1412058147
6902	0.141185184
6903	0.1411623315
6904	0.1411490737
6905	0.1411268341
6906	0.1410998254
6907	0.1410829294
6908	0.1410555708
6909	0.1410398343
6910	0.1410203713
6911	0.1410017788
6912	0.1409810954
6913	0.1409564592
6914	0.1409338539
6915	0.1408979367
6916	0.1408797564
6917	0.1408690746
6918	0.1408443735
6919	0.1408198508
6920	0.1407923819
6921	0.1407624604
6922	0.1407393352
6923	0.1407198313
6924	0.1407022146
6925	0.1406802298
6926	0.1406530061
6927	0.1406241883
6928	0.1406106975
6929	0.140589198
6930	0.1405629352
6931	0.1405378903
6932	0.1405171232
6933	0.1404925775
6934	0.1404681258
6935	0.1404443571
6936	0.1404137291
6937	0.1403801368
6938	0.1403615063
6939	0.1403304674
6940	0.1403000795
6941	0.1402758443
6942	0.1402519851
6943	0.140237234
6944	0.1402175607
6945	0.1401907824
6946	0.1401738342
6947	0.1401551523
6948	0.140136415
6949	0.1401180943
6950	0.1400895279
6951	0.1400695921
6952	0.140045657
6953	0.140026384
6954	0.1400039583
6955	0.1399884506
6956	0.1399698472
6957	0.1399507796
6958	0.1399274441
6959	0.1399113891
6960	0.1398906269
6961	0.1398710872
6962	0.1398434926
6963	0.1398117902
6964	0.1397951029
6965	0.1397747989
6966	0.1397446241
6967	0.1397253393
6968	0.1397009827
6969	0.1396847585
6970	0.1396598942
6971	0.1396345754
6972	0.1396131505
6973	0.1395991881
6974	0.1395829632
6975	0.1395677483
6976	0.1395495932
6977	0.1395249391
6978	0.1395010448
6979	0.1394756549
6980	0.1394580989
6981	0.139443417
6982	0.1394204166
6983	0.139395973
6984	0.1393823801
6985	0.1393658947
6986	0.139342469
6987	0.1393267951
6988	0.1393066856
6989	0.1392801617
6990	0.1392616231
6991	0.1392452219
6992	0.139221376
6993	0.1391964344
6994	0.1391720511
6995	0.1391532869
6996	0.1391365991
6997	0.1391188067
6998	0.1391031734
6999	0.1390718614
7000	0.1390555228
7001	0.1390333339
7002	0.1390081909
7003	0.1389762273
7004	0.138956028
7005	0.138928888
7006	0.1388991625
7007	0.138871084
7008	0.1388548422
7009	0.1388340724
7010	0.1388227854
7011	0.1387906448
7012	0.1387673031
7013	0.1387516415
7014	0.1387280362
7015	0.1387129432
7016	0.1386858735
7017	0.1386669388
7018	0.1386522469
7019	0.1386295991
7020	0.1386099548
7021	0.1385900592
7022	0.1385751915
7023	0.1385551751
7024	0.1385301609
7025	0.1385130338
7026	0.1384953224
7027	0.1384733398
7028	0.1384469537
7029	0.1384277693
7030	0.1384057911
7031	0.1383740026
7032	0.1383452922
7033	0.1383303784
7034	0.138314622
7035	0.1382949931
7036	0.1382834772
7037	0.1382669365
7038	0.1382459623
7039	0.1382124612
7040	0.1381946093
7041	0.1381765655
7042	0.1381563123
7043	0.1381373023
7044	0.1381145496
7045	0.1380950304
7046	0.1380763123
7047	0.1380515202
7048	0.138029744
7049	0.1380118484
7050	0.1379939696
7051	0.1379682565
7052	0.1379503192
7053	0.1379307786
7054	0.1379121333
7055	0.1378964564
7056	0.1378844421
7057	0.1378683049
7058	0.1378414834
7059	0.1378180812
7060	0.1377954534
7061	0.1377708372
7062	0.1377488092
7063	0.1377298445
7064	0.1377079813
7065	0.1376968195
7066	0.1376715691
7067	0.1376609624
7068	0.1376396206
7069	0.1376159172
7070	0.1375949169
7071	0.1375772936
7072	0.1375609154
7073	0.1375347358
7074	0.137517974
7075	0.1374952067
7076	0.1374799158
7077	0.1374618185
7078	0.1374355301
7079	0.1374142555
7080	0.1373895554
7081	0.1373641745
7082	0.137348058
7083	0.1373253933
7084	0.1373075855
7085	0.1372910817
7086	0.137273868
7087	0.1372567959
7088	0.1372378379
7089	0.1372222059
7090	0.1371909438
7091	0.1371716397
7092	0.137143465
7093	0.137129462
7094	0.1371106175
7095	0.1370915827
7096	0.1370713699
7097	0.1370513375
7098	0.1370276442
7099	0.1370041284
7100	0.1369835861
7101	0.1369687607
7102	0.1369473007
7103	0.1369246737
7104	0.1369085135
7105	0.1368889226
7106	0.1368647568
7107	0.1368412127
7108	0.1368229638
7109	0.1368012798
7110	0.1367721846
7111	0.1367576074
7112	0.1367355353
7113	0.1367184598
7114	0.1367000363
7115	0.1366850896
7116	0.1366611425
7117	0.1366407898
7118	0.1366127309
7119	0.1366037875
7120	0.1365878118
7121	0.1365677236
7122	0.1365458109
7123	0.1365278794
7124	0.1365037464
7125	0.1364853105
7126	0.1364719149
7127	0.1364591504
7128	0.1364337171
7129	0.1364095819
7130	0.1363878484
7131	0.1363668584
7132	0.1363373157
7133	0.1363246079
7134	0.1363064178
7135	0.1362906586
7136	0.1362661953
7137	0.1362430804
7138	0.136230211
7139	0.1362156245
7140	0.1361925046
7141	0.1361706489
7142	0.1361437457
7143	0.1361141713
7144	0.1360882475
7145	0.136071715
7146	0.1360573323
7147	0.136041835
7148	0.1360255452
7149	0.136007618
7150	0.1359890003
7151	0.1359640186
7152	0.1359446672
7153	0.1359216686
7154	0.1359018451
7155	0.1358764527
7156	0.1358512973
7157	0.1358337144
7158	0.1358088731
7159	0.135790957
7160	0.1357664077
7161	0.1357512825
7162	0.1357288958
7163	0.1356995797
7164	0.1356859571
7165	0.1356665479
7166	0.1356489323
7167	0.1356350924
7168	0.1356174126
7169	0.1356004012
7170	0.1355806041
7171	0.1355649733
7172	0.1355399883
7173	0.1355128245
7174	0.1354958028
7175	0.1354760372
7176	0.1354514038
7177	0.1354325244
7178	0.1354074374
7179	0.1353809483
7180	0.1353701084
7181	0.1353484502
7182	0.1353306683
7183	0.1353087903
7184	0.1352870178
7185	0.1352661121
7186	0.1352493065
7187	0.1352293075
7188	0.135205221
7189	0.1351889153
7190	0.1351698009
7191	0.1351562739
7192	0.1351354453
7193	0.1351203866
7194	0.135095545
7195	0.1350783306
7196	0.1350549309
7197	0.1350271897
7198	0.1350050105
7199	0.134979127
7200	0.1349622938
7201	0.1349398102
7202	0.1349143142
7203	0.1348802221
7204	0.1348634625
7205	0.1348438455
7206	0.1348222015
7207	0.1348012297
7208	0.1347804369
7209	0.1347612
7210	0.1347376263
7211	0.1347120078
7212	0.1347023502
7213	0.1346828742
7214	0.1346577427
7215	0.1346411661
7216	0.1346248634
7217	0.1345996581
7218	0.1345814502
7219	0.1345671999
7220	0.1345434877
7221	0.1345171164
7222	0.1344968874
7223	0.1344753297
7224	0.134460546
7225	0.134445917
7226	0.1344291545
7227	0.1344060309
7228	0.1343819263
7229	0.1343688574
7230	0.134342116
7231	0.1343066692
7232	0.1342851233
7233	0.1342620819
7234	0.1342318208
7235	0.1342164127
7236	0.1341837579
7237	0.1341698488
7238	0.1341527727
7239	0.1341393819
7240	0.1341196093
7241	0.1340975265
7242	0.1340692339
7243	0.134046477
7244	0.1340205044
7245	0.134007914
7246	0.1339954468
7247	0.1339714772
7248	0.1339543084
7249	0.1339301671
7250	0.1339150678
7251	0.1338927897
7252	0.133870863
7253	0.1338511115
7254	0.1338307053
7255	0.1338159973
7256	0.1337975559
7257	0.1337810739
7258	0.1337586036
7259	0.13374412
7260	0.1337199429
7261	0.1336873841
7262	0.1336695734
7263	0.1336532499
7264	0.1336353973
7265	0.1336126202
7266	0.1335909591
7267	0.1335662802
7268	0.1335510606
7269	0.1335305101
7270	0.1335162832
7271	0.1334837224
7272	0.1334534625
7273	0.1334361614
7274	0.133411922
7275	0.1333884454
7276	0.133366277
7277	0.1333419796
7278	0.1333249718
7279	0.1333033258
7280	0.1332800076
7281	0.1332617485
7282	0.1332420614
7283	0.1332230212
7284	0.1332062942
7285	0.1331775307
7286	0.133161695
7287	0.1331414541
7288	0.1331239054
7289	0.1331072858
7290	0.1330956377
7291	0.133082135
7292	0.133063493
7293	0.1330514908
7294	0.1330331923
7295	0.1330046191
7296	0.1329808403
7297	0.1329616616
7298	0.1329397477
7299	0.1329187068
7300	0.1328982895
7301	0.1328733383
7302	0.1328553211
7303	0.1328393707
7304	0.1328179849
7305	0.1327971162
7306	0.1327800838
7307	0.1327483893
7308	0.132718235
7309	0.1326971306
7310	0.1326827066
7311	0.1326572024
7312	0.1326260486
7313	0.1326101536
7314	0.132589627
7315	0.1325730547
7316	0.1325412735
7317	0.1325177672
7318	0.1324992164
7319	0.1324800177
7320	0.1324591294
7321	0.1324445082
7322	0.1324194353
7323	0.1323945858
7324	0.1323741576
7325	0.132357198
7326	0.1323253785
7327	0.1323070504
7328	0.1322933341
7329	0.1322790642
7330	0.1322518732
7331	0.1322329182
7332	0.1322081554
7333	0.1321808487
7334	0.1321683068
7335	0.1321391267
7336	0.1321251957
7337	0.1321051433
7338	0.1320877294
7339	0.1320669794
7340	0.1320417843
7341	0.1320196835
7342	0.1320033388
7343	0.131987014
7344	0.1319697553
7345	0.1319426905
7346	0.1319290889
7347	0.1319124222
7348	0.1318948521
7349	0.1318680005
7350	0.1318499794
7351	0.1318270576
7352	0.1317981461
7353	0.1317868324
7354	0.1317686706
7355	0.1317596639
7356	0.1317396759
7357	0.1317194484
7358	0.1316983122
7359	0.1316796769
7360	0.1316507584
7361	0.1316305705
7362	0.1316150779
7363	0.1315943382
7364	0.1315741449
7365	0.1315551541
7366	0.131536723
7367	0.1315231128
7368	0.1315021089
7369	0.1314696415
7370	0.1314526082
7371	0.1314225639
7372	0.1314005901
7373	0.1313783422
7374	0.1313592451
7375	0.1313411301
7376	0.1313267297
7377	0.1313003424
7378	0.1312791743
7379	0.1312644494
7380	0.1312493418
7381	0.1312356736
7382	0.1312199047
7383	0.1311990236
7384	0.1311829524
7385	0.1311592083
7386	0.1311331884
7387	0.1311154438
7388	0.1310970236
7389	0.1310782122
7390	0.1310550672
7391	0.1310226666
7392	0.1309966357
7393	0.1309785772
7394	0.1309585406
7395	0.1309332441
7396	0.1309163051
7397	0.1309068815
7398	0.130891869
7399	0.1308709283
7400	0.1308516505
7401	0.1308355055
7402	0.1308228431
7403	0.1308096411
7404	0.1307909225
7405	0.130775549
7406	0.130759633
7407	0.1307380421
7408	0.1307215645
7409	0.1307021944
7410	0.130677793
7411	0.1306624799
7412	0.1306357146
7413	0.1306154967
7414	0.1305974463
7415	0.1305749833
7416	0.1305518483
7417	0.1305322481
7418	0.1305137868
7419	0.1304911936
7420	0.1304747295
7421	0.1304629544
7422	0.1304503548
7423	0.1304320002
7424	0.1304185626
7425	0.1303952913
7426	0.1303832626
7427	0.1303563006
7428	0.1303356957
7429	0.1303112495
7430	0.1302790122
7431	0.1302775466
7432	0.1302527912
7433	0.130225198
7434	0.1302002296
7435	0.1301673389
7436	0.1301461771
7437	0.1301284097
7438	0.1301168058
7439	0.1301014071
7440	0.130078204
7441	0.1300635307
7442	0.1300471319
7443	0.1300292027
7444	0.1300109633
7445	0.1299917422
7446	0.1299688806
7447	0.129951961
7448	0.1299339175
7449	0.1299162968
7450	0.1299052892
7451	0.1298885084
7452	0.1298720632
7453	0.129840892
7454	0.1298209596
7455	0.1298000504
7456	0.1297804354
7457	0.1297662912
7458	0.1297367292
7459	0.1297177385
7460	0.1296993594
7461	0.1296758524
7462	0.1296526828
7463	0.1296304109
7464	0.1296124662
7465	0.1295843848
7466	0.1295668957
7467	0.1295480505
7468	0.1295210095
7469	0.1295047086
7470	0.1294855808
7471	0.1294669363
7472	0.1294511686
7473	0.1294356344
7474	0.1294203032
7475	0.1294073914
7476	0.1293857234
7477	0.1293644406
7478	0.1293466404
7479	0.1293261603
7480	0.1293044714
7481	0.129280877
7482	0.1292574512
7483	0.1292433915
7484	0.1292203332
7485	0.1292054281
7486	0.1291875808
7487	0.129172473
7488	0.1291512882
7489	0.1291314476
7490	0.1291096964
7491	0.1291039796
7492	0.1290821547
7493	0.1290573346
7494	0.1290358887
7495	0.1290081038
7496	0.1290000634
7497	0.1289771837
7498	0.1289596932
7499	0.1289322592
7500	0.1289200286
7501	0.1289029205
7502	0.1288853137
7503	0.1288690635
7504	0.1288473505
7505	0.1288344689
7506	0.1288135454
7507	0.1287939379
7508	0.1287730684
7509	0.1287405696
7510	0.1287198014
7511	0.1286900818
7512	0.1286782593
7513	0.1286603685
7514	0.1286362769
7515	0.1286175964
7516	0.1285982065
7517	0.1285806859
7518	0.1285640408
7519	0.1285528962
7520	0.128537105
7521	0.1285140116
7522	0.1284875135
7523	0.1284690556
7524	0.1284563951
7525	0.1284293053
7526	0.1284133608
7527	0.1283958515
7528	0.1283794885
7529	0.1283561034
7530	0.1283354701
7531	0.1283100502
7532	0.1282976514
7533	0.1282827343
7534	0.1282562072
7535	0.1282374512
7536	0.1282144773
7537	0.1281906802
7538	0.1281717648
7539	0.1281569415
7540	0.1281349607
7541	0.1281094114
7542	0.1280885109
7543	0.1280806847
7544	0.1280656662
7545	0.1280495126
7546	0.1280352162
7547	0.1280111469
7548	0.1279903195
7549	0.1279695699
7550	0.1279556614
7551	0.1279354942
7552	0.1279177364
7553	0.1278893082
7554	0.127863197
7555	0.1278429972
7556	0.1278279028
7557	0.1278054581
7558	0.1277917348
7559	0.1277733496
7560	0.1277522831
7561	0.1277325845
7562	0.1276989671
7563	0.1276777625
7564	0.1276591607
7565	0.1276427088
7566	0.1276265394
7567	0.1276096098
7568	0.1275937959
7569	0.1275815108
7570	0.1275534492
7571	0.1275438076
7572	0.1275247534
7573	0.12750646
7574	0.1274913761
7575	0.1274708146
7576	0.1274500174
7577	0.1274246766
7578	0.1274114055
7579	0.1273977164
7580	0.1273787492
7581	0.1273656156
7582	0.1273490036
7583	0.1273345114
7584	0.1273176478
7585	0.1272928053
7586	0.1272780998
7587	0.1272517894
7588	0.1272329395
7589	0.1272147168
7590	0.1271930778
7591	0.1271669552
7592	0.1271456497
7593	0.1271266412
7594	0.1271147559
7595	0.1270966102
7596	0.1270840227
7597	0.1270651628
7598	0.1270493765
7599	0.1270253123
7600	0.127012006
7601	0.1269932513
7602	0.1269725546
7603	0.1269530235
7604	0.1269245254
7605	0.1269095905
7606	0.126896721
7607	0.1268730803
7608	0.1268585072
7609	0.1268414666
7610	0.1268176792
7611	0.1267985369
7612	0.1267875175
7613	0.1267686873
7614	0.1267547929
7615	0.126737279
7616	0.1267120344
7617	0.1266906612
7618	0.1266758083
7619	0.1266573523
7620	0.1266361873
7621	0.1266209529
7622	0.1266087451
7623	0.1265953725
7624	0.1265716291
7625	0.1265514723
7626	0.1265314952
7627	0.1265142163
7628	0.126498193
7629	0.1264810626
7630	0.1264628413
7631	0.1264362856
7632	0.1264092314
7633	0.1263826509
7634	0.1263681162
7635	0.1263459725
7636	0.1263232214
7637	0.1262983139
7638	0.1262745358
7639	0.1262602659
7640	0.126236901
7641	0.1262204908
7642	0.1262071415
7643	0.1261845852
7644	0.1261639296
7645	0.1261468686
7646	0.1261306014
7647	0.1261182656
7648	0.1260955836
7649	0.1260751515
7650	0.1260489308
7651	0.1260243487
7652	0.1260074589
7653	0.1259891212
7654	0.1259751006
7655	0.1259571567
7656	0.1259343139
7657	0.1259053859
7658	0.1258909217
7659	0.1258635669
7660	0.1258494677
7661	0.1258241722
7662	0.1258043287
7663	0.1257856741
7664	0.1257690067
7665	0.1257502591
7666	0.1257306807
7667	0.1257175866
7668	0.1256942791
7669	0.1256839997
7670	0.1256648038
7671	0.1256510047
7672	0.1256384942
7673	0.1256204834
7674	0.1256006831
7675	0.1255762323
7676	0.1255558605
7677	0.1255328464
7678	0.1255181887
7679	0.1254994245
7680	0.1254722019
7681	0.1254510905
7682	0.125437383
7683	0.1254194454
7684	0.1253968458
7685	0.1253741033
7686	0.1253646165
7687	0.1253418595
7688	0.1253211632
7689	0.125306182
7690	0.1252903475
7691	0.1252730454
7692	0.125250387
7693	0.1252354763
7694	0.1252159854
7695	0.1251966564
7696	0.125179704
7697	0.1251566225
7698	0.1251417558
7699	0.1251258765
7700	0.1251084673
7701	0.1250844973
7702	0.1250674437
7703	0.1250428045
7704	0.1250263139
7705	0.1249968701
7706	0.1249823036
7707	0.1249659497
7708	0.124946729
7709	0.1249267638
7710	0.1249052289
7711	0.1248858431
7712	0.1248711711
7713	0.1248491587
7714	0.1248291705
7715	0.124811277
7716	0.1247966576
7717	0.1247780978
7718	0.124761799
7719	0.124744341
7720	0.1247195881
7721	0.1247030915
7722	0.1246802631
7723	0.1246577057
7724	0.1246415888
7725	0.1246231885
7726	0.1246051156
7727	0.1245838901
7728	0.124570557
7729	0.124554812
7730	0.1245359027
7731	0.1245210738
7732	0.1245050423
7733	0.1244920835
7734	0.1244709938
7735	0.1244533757
7736	0.1244403072
7737	0.1244304233
7738	0.1244126729
7739	0.1243869524
7740	0.1243741814
7741	0.1243609828
7742	0.1243476147
7743	0.1243316097
7744	0.1243056605
7745	0.1242888271
7746	0.1242706558
7747	0.1242452603
7748	0.1242218677
7749	0.1242061832
7750	0.1241877246
7751	0.1241765385
7752	0.124162452
7753	0.1241459987
7754	0.1241306411
7755	0.1241106063
7756	0.1240966899
7757	0.1240820269
7758	0.1240668395
7759	0.1240485505
7760	0.1240325256
7761	0.1240124519
7762	0.1239966232
7763	0.1239705863
7764	0.1239403697
7765	0.1239115993
7766	0.1238901846
7767	0.1238719511
7768	0.1238543571
7769	0.1238272127
7770	0.1238149521
7771	0.1237904757
7772	0.1237729103
7773	0.1237635108
7774	0.1237445333
7775	0.1237230102
7776	0.123694484
7777	0.1236744961
7778	0.123662173
7779	0.1236407891
7780	0.1236168354
7781	0.1235991739
7782	0.1235771095
7783	0.1235538502
7784	0.1235319204
7785	0.1235128094
7786	0.1234933267
7787	0.1234804322
7788	0.1234540065
7789	0.1234314185
7790	0.1234142808
7791	0.1233998033
7792	0.1233731529
7793	0.1233545008
7794	0.1233374622
